duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
261,tcp,smtp,RSTR,31906,43838,0,2,3,23,4,1,12,1,0,0,5,2,1,0,0,1,207,176,0.102,0.093,0.017,0.642,0.769,0.183,0.701,178,60,0.004,0.18,0.704,0.496,0.908,0.855,0.316,0.838,normal
110,tcp,private,SF,57387,5782,1,3,0,9,3,1,14,0,0,2,4,1,4,0,0,1,86,134,0.081,0.112,0.828,0.003,0.88,0.172,0.103,239,230,0.746,0.672,0.916,0.226,0.505,0.645,0.838,0.992,normal
48,udp,domain_u,REJ,13355,5909,0,2,0,16,5,1,0,0,1,11,3,1,3,0,0,1,274,418,0.146,0.138,0.622,0.527,0.988,0.111,0.694,126,141,0.602,0.344,0.623,0.62,0.809,0.523,0.706,0.677,normal
192,udp,smtp,SF,30193,22620,0,1,1,3,4,1,9,0,0,1,3,2,0,0,0,1,444,198,0.077,0.023,0.607,0.816,0.962,0.059,0.689,225,95,0.574,0.745,0.242,0.763,0.052,0.588,0.924,0.173,normal
45,udp,eco_i,RSTR,12887,16348,0,2,2,19,1,0,7,0,0,10,3,0,2,0,0,1,6,231,0.441,0.088,0.712,0.894,0.617,0.888,0.407,158,141,0.303,0.768,0.32,0.407,0.839,0.432,0.749,0.305,buffer_overflow
174,icmp,smtp,REJ,10007,3609,1,2,0,19,5,1,0,1,0,12,10,1,4,0,0,0,9,31,0.139,0.06,0.85,0.727,0.86,0.076,0.25,205,190,0.123,0.536,0.417,0.503,0.126,0.687,0.633,0.499,normal
270,udp,ftp_data,SF,12684,41381,1,3,0,23,0,1,11,0,0,11,7,0,1,0,0,1,26,361,0.135,0.122,0.047,0.645,0.732,0.199,0.559,158,127,0.735,0.254,0.191,0.463,0.122,0.61,0.088,0.335,normal
467,icmp,ftp_data,S0,41402,33817,1,0,3,1,2,0,5,0,1,0,6,1,2,0,0,1,135,231,0.955,0.399,0.683,0.966,0.042,0.814,0.513,22,163,0.503,0.729,0.505,0.436,0.963,0.26,0.035,0.901,satan
260,icmp,domain_u,S1,33452,29019,1,2,3,22,4,1,2,0,1,1,6,2,1,0,0,0,432,303,0.049,0.114,0.098,0.727,0.892,0.171,0.922,124,213,0.589,0.665,0.447,0.882,0.754,0.615,0.214,0.017,normal
286,udp,eco_i,S0,11042,47071,1,2,0,18,5,1,8,1,0,11,3,1,3,0,0,0,288,123,0.079,0.116,0.957,0.409,0.934,0.066,0.564,187,57,0.126,0.73,0.493,0.808,0.256,0.511,0.517,0.815,normal
188,tcp,private,S0,50744,43485,0,1,1,22,4,0,3,0,0,7,5,0,0,0,0,1,447,421,0.867,0.816,0.727,0.682,0.832,0.485,0.41,127,129,0.018,0.949,0.279,0.802,0.219,0.974,0.734,0.575,neptune
165,tcp,http,RSTR,58800,22584,1,1,3,8,4,1,8,0,0,9,8,1,1,0,0,1,228,166,0.079,0.064,0.652,0.79,0.974,0.002,0.335,69,157,0.406,0.787,0.072,0.358,0.641,0.311,0.112,0.403,normal
377,icmp,ftp_data,REJ,33050,53620,0,0,0,12,1,0,2,1,1,4,2,1,1,0,0,0,269,144,0.759,0.792,0.746,0.772,0.6,0.504,0.422,13,146,0.628,0.766,0.436,0.694,0.955,0.804,0.874,0.971,satan
224,tcp,private,S0,49004,15860,1,3,3,23,3,1,11,1,1,8,6,0,2,0,0,0,300,79,0.009,0.09,0.891,0.485,0.661,0.106,0.991,163,180,0.138,0.136,0.629,0.749,0.395,0.697,0.793,0.624,normal
411,udp,domain_u,S0,32853,23883,0,1,0,28,2,0,7,1,1,7,5,1,4,0,0,0,46,469,0.159,0.182,0.26,0.942,0.371,0.478,0.512,74,192,0.395,0.446,0.61,0.832,0.831,0.83,0.082,0.781,buffer_overflow
293,udp,http,S0,44406,45088,1,2,0,25,2,1,10,0,0,13,4,2,4,0,0,0,267,389,0.032,0.125,0.781,0.336,0.689,0.153,0.445,90,98,0.78,0.582,0.037,0.019,0.326,0.725,0.263,0.794,normal
172,icmp,domain_u,SF,56349,26904,0,1,0,18,2,1,15,1,0,9,1,1,1,0,0,1,304,238,0.026,0.141,0.664,0.11,0.787,0.1,0.462,220,59,0.766,0.615,0.263,0.663,0.819,0.659,0.694,0.484,normal
138,tcp,ftp_data,REJ,42477,47921,1,2,0,12,4,1,11,1,0,10,2,0,1,0,0,1,495,191,0.136,0.094,0.775,0.75,0.647,0.039,0.486,154,78,0.833,0.362,0.502,0.654,0.402,0.155,0.898,0.531,normal
227,tcp,eco_i,REJ,123,19699,0,3,0,8,3,1,3,1,1,15,3,1,0,0,0,1,366,164,0.006,0.016,0.518,0.217,0.9,0.188,0.767,10,32,0.461,0.191,0.825,0.101,0.078,0.348,0.678,0.659,normal
17,icmp,private,S1,32039,35585,1,1,2,10,5,1,12,0,0,11,9,0,4,0,0,1,228,206,0.032,0.12,0.198,0.428,0.928,0.151,0.674,92,181,0.527,0.408,0.489,0.454,0.133,0.538,0.27,0.085,normal
24,tcp,private,S0,39557,30677,1,1,3,20,2,1,13,1,0,10,7,2,4,0,0,1,227,394,0.122,0.058,0.695,0.52,0.61,0.035,0.854,229,171,0.011,0.052,0.456,0.721,0.805,0.774,0.437,0.365,normal
121,tcp,ftp_data,RSTR,58780,47805,1,2,0,4,4,1,13,0,0,4,10,0,1,0,0,0,39,136,0.627,0.166,0.749,0.805,0.083,0.815,0.464,165,140,0.568,0.978,0.843,0.81,0.865,0.394,0.758,0.318,satan
143,tcp,private,S0,18770,5007,0,0,2,2,1,1,14,0,0,10,2,0,1,0,0,0,382,368,0.995,0.98,0.722,0.513,0.78,0.537,0.898,221,128,0.939,0.26,0.671,0.166,0.946,0.261,0.522,0.198,neptune
106,udp,ftp_data,S1,59730,25504,0,1,0,16,3,1,9,1,1,1,9,0,3,0,0,1,223,56,0.084,0.099,0.465,0.144,0.641,0.078,0.421,124,177,0.838,0.637,0.186,0.094,0.147,0.282,0.524,0.516,normal
198,tcp,ftp_data,S0,55374,19488,1,3,2,19,3,1,9,0,0,12,0,1,1,0,0,0,199,402,0.13,0.084,0.569,0.965,0.64,0.079,0.645,59,77,0.131,0.814,0.998,0.705,0.596,0.683,0.123,0.069,normal
488,icmp,domain_u,RSTR,706,30301,1,1,0,10,1,1,7,1,0,10,2,1,0,0,0,0,90,58,0.102,0.093,0.757,0.55,0.633,0.082,0.276,3,37,0.865,0.928,0.232,0.773,0.368,0.231,0.503,0.298,normal
159,udp,http,RSTR,22155,16627,1,1,2,3,0,1,2,1,0,2,2,2,1,0,0,0,45,293,0.075,0.136,0.635,0.707,0.957,0.061,0.221,207,195,0.862,0.454,0.493,0.493,0.857,0.699,0.192,0.345,normal
168,icmp,domain_u,SF,6109,25700,1,1,2,6,1,1,12,1,0,14,6,1,3,0,0,1,440,32,0.04,0.119,0.31,0.942,0.899,0.145,0.587,184,117,0.676,0.668,0.233,0.08,0.763,0.76,0.045,0.226,normal
59,udp,private,REJ,51084,21,1,2,0,18,2,1,6,0,0,11,6,0,2,0,0,1,84,248,0.043,0.111,0.849,0.891,0.767,0.092,0.89,206,123,0.414,0.117,0.108,0.484,0.993,0.473,0.307,0.45,normal
198,udp,ftp_data,S0,44769,37789,0,2,2,8,5,1,6,0,1,12,8,1,3,0,0,0,432,223,0.089,0.07,0.597,0.922,0.903,0.041,0.408,56,133,0.132,0.41,0.548,0.034,0.768,0.443,0.441,0.456,normal
114,udp,ftp_data,RSTR,32571,30699,0,3,0,21,0,1,14,0,1,3,2,2,4,0,0,1,89,96,0.06,0.106,0.54,0.901,0.611,0.17,0.164,50,176,0.942,0.242,0.788,0.216,0.589,0.23,0.28,0.023,normal
348,icmp,smtp,S0,151,26137,1,1,1,10,3,0,10,0,1,2,2,2,2,0,0,1,247,367,0.835,0.033,0.383,0.94,0.254,0.886,0.556,74,137,0.479,0.947,0.245,0.116,0.579,0.753,0.8,0.783,guess_passwd
410,udp,ftp_data,S1,423,21232,0,3,3,24,2,1,11,1,0,15,8,1,4,0,0,1,279,204,0.089,0.087,0.229,0.59,0.653,0.162,0.888,235,124,0.034,0.899,0.621,0.717,0.326,0.401,0.415,0.209,normal
254,udp,ftp_data,S1,13302,54156,0,2,1,25,2,1,13,0,0,15,10,2,3,0,0,1,154,59,0.098,0.001,0.76,0.542,0.889,0.098,0.019,21,180,0.041,0.527,0.312,0.685,0.15,0.021,0.681,0.731,normal
141,udp,http,RSTR,34722,32655,0,0,0,8,3,1,4,1,1,0,1,1,1,0,0,1,349,349,0.021,0.036,0.171,0.051,0.822,0.08,0.481,233,197,0.342,0.735,0.932,0.805,0.202,0.573,0.372,0.952,normal
407,tcp,private,S0,5762,56651,1,2,3,19,1,0,4,1,1,2,4,2,4,0,0,1,440,485,0.944,0.825,0.007,0.365,0.722,0.565,0.496,252,217,0.975,0.669,0.028,0.129,0.074,0.131,0.119,0.562,neptune
430,tcp,smtp,RSTR,245,54482,1,1,3,18,2,1,3,1,1,10,1,0,3,0,0,0,411,310,0.062,0.058,0.602,0.974,0.738,0.016,0.83,118,78,0.696,0.111,0.792,0.31,0.184,0.561,0.468,0.238,normal
91,tcp,ftp_data,SF,19685,42803,1,3,1,24,3,0,14,1,0,8,4,0,2,0,0,1,323,453,0.343,0.304,0.897,0.519,0.165,0.974,0.376,122,29,0.338,0.406,0.711,0.307,0.894,0.867,0.648,0.835,guess_passwd
328,icmp,eco_i,SF,19452,8215,1,3,3,1,5,1,1,1,0,2,6,2,2,0,0,1,117,245,0.138,0.094,0.168,0.382,0.623,0.02,0.138,94,67,0.594,0.923,0.221,0.782,0.231,0.595,0.085,0.957,normal
483,udp,ftp_data,SF,46579,7448,1,1,1,12,2,1,8,1,1,13,9,0,0,0,0,0,268,137,0.062,0.104,0.223,0.979,0.915,0.159,0.273,206,79,0.164,0.575,0.637,0.834,0.963,0.647,0.323,0.417,normal
10,udp,ftp_data,S1,51750,11063,0,3,1,23,2,1,7,1,1,0,0,2,1,0,0,0,310,289,0.107,0.043,0.971,0.056,0.857,0.025,0.068,216,166,0.312,0.146,0.503,0.249,0.738,0.325,0.26,0.938,normal
376,icmp,ftp_data,SF,28368,29024,1,2,1,19,1,1,7,1,0,8,5,0,4,0,0,0,406,508,0.008,0.148,0.469,0.694,0.769,0.02,0.827,212,131,0.099,0.221,0.02,0.481,0.277,0.249,0.898,0.679,normal
11,udp,domain_u,REJ,41519,37359,1,1,3,5,0,1,7,1,0,10,1,1,0,0,0,0,128,421,0.101,0.142,0.028,0.709,0.757,0.014,0.534,128,14,0.804,0.956,0.267,0.998,0.052,0.152,0.895,0.818,normal
438,tcp,private,REJ,5741,8624,1,1,0,15,4,1,2,0,1,0,5,2,1,0,0,1,313,493,0.147,0.061,0.068,0.713,0.607,0.157,0.497,194,81,0.358,0.949,0.894,0.392,0.798,0.174,0.515,0.65,normal
343,udp,ftp_data,SF,43883,57187,1,3,1,10,1,1,0,1,1,2,5,0,2,0,0,0,29,161,0.007,0.137,0.501,0.358,0.906,0.084,0.461,20,79,0.19,0.216,0.964,0.024,0.933,0.042,0.765,0.038,normal
307,tcp,eco_i,S0,9751,31823,0,1,0,8,3,1,12,0,0,13,8,1,4,0,0,1,46,271,0.107,0.023,0.42,0.596,0.601,0.128,0.661,98,86,0.993,0.759,0.536,0.16,0.479,0.524,0.012,0.949,normal
229,icmp,eco_i,REJ,10114,41436,0,3,1,11,3,1,0,1,0,0,8,0,0,0,0,1,310,228,0.079,0.108,0.598,0.629,0.78,0.014,0.255,251,73,0.608,0.204,0.461,0.079,0.388,0.263,0.035,0.435,normal
217,udp,http,SF,19944,23220,1,0,2,21,4,1,12,0,1,7,1,2,0,0,0,1,108,302,0.072,0.089,0.032,0.349,0.664,0.083,0.331,203,55,0.24,0.47,0.477,0.795,0.018,0.2,0.379,0.688,normal
6,icmp,domain_u,S0,55844,6782,0,2,0,4,2,1,10,1,0,1,5,1,4,0,0,0,260,509,0.037,0.033,0.564,0.918,0.869,0.005,0.496,162,118,0.237,0.51,0.135,0.378,0.392,0.013,0.798,0.772,normal
80,udp,ftp_data,REJ,40310,20133,0,0,3,22,5,1,3,1,1,10,4,1,3,0,0,0,263,318,0.112,0.068,0.1,0.606,0.939,0.191,0.155,200,84,0.632,0.056,0.166,0.25,0.13,0.897,0.287,0.372,normal
265,tcp,eco_i,REJ,36953,48272,0,2,0,16,5,1,0,1,0,13,6,1,0,0,0,0,436,93,0.042,0.045,0.527,0.294,0.606,0.032,0.034,143,98,0.8,0.416,0.326,0.474,0.611,0.829,0.81,0.856,normal
128,icmp,smtp,S0,35172,35665,1,1,0,28,3,0,7,0,1,8,0,0,0,0,0,0,468,273,0.032,0.152,0.679,0.631,0.812,0.92,0.788,155,196,0.249,0.574,0.006,0.085,0.264,0.931,0.788,0.873,buffer_overflow
73,udp,private,S0,58221,19908,1,3,1,9,0,0,7,1,0,8,1,0,0,0,0,0,300,446,0.949,0.958,0.633,0.312,0.949,0.342,0.086,181,60,0.157,0.636,0.445,0.587,0.002,0.312,0.039,0.361,neptune
151,udp,eco_i,SF,43291,53577,1,1,0,0,1,0,8,1,1,8,5,1,1,0,0,0,235,168,0.661,0.472,0.649,0.055,0.726,0.553,0.437,255,240,0.45,0.258,0.627,0.613,0.97,0.45,0.604,0.23,satan
417,udp,http,S0,41292,26510,1,0,0,19,0,0,20,1,1,17,3,0,4,0,0,0,179,251,0.925,0.397,0.088,0.837,0.081,0.996,0.603,165,86,0.295,0.787,0.166,0.226,0.037,0.931,0.021,0.281,buffer_overflow
417,icmp,domain_u,S1,34001,38727,1,2,0,14,0,1,12,0,0,1,7,1,0,0,0,0,228,249,0.125,0.149,0.222,0.48,0.711,0.005,0.197,52,209,0.99,0.037,0.528,0.111,0.885,0.442,0.574,0.759,normal
44,udp,smtp,REJ,53094,23374,1,3,3,8,5,0,7,1,1,10,5,0,1,0,0,1,246,398,0.68,0.819,0.727,0.36,0.907,0.876,0.757,80,159,0.695,0.586,0.18,0.627,0.98,0.214,0.386,0.112,guess_passwd
444,udp,ftp_data,S1,19886,50026,1,1,2,16,3,1,6,1,1,10,10,0,4,0,0,0,444,246,0.084,0.015,0.453,0.092,0.949,0.165,0.959,71,148,0.201,0.124,0.765,0.917,0.391,0.937,0.43,0.365,normal
198,tcp,http,SF,8929,22216,0,3,1,11,2,1,9,1,0,14,0,0,2,0,0,1,185,249,0.008,0.004,0.599,0.237,0.97,0.078,0.84,26,186,0.541,0.395,0.954,0.583,0.151,0.322,0.604,0.852,normal
401,tcp,eco_i,SF,52184,53675,0,0,0,10,3,1,13,0,1,6,8,1,2,0,0,0,72,486,0.128,0.072,0.047,0.74,0.679,0.186,0.193,219,78,0.666,0.375,0.573,0.051,0.68,0.95,0.913,0.82,normal
270,udp,eco_i,REJ,8183,32361,1,1,3,11,2,1,2,0,0,2,8,2,1,0,0,0,11,211,0.064,0.028,0.727,0.398,0.965,0.122,0.063,162,161,0.975,0.223,0.029,0.19,0.262,0.116,0.628,0.608,normal
7,udp,domain_u,REJ,54827,15978,0,1,0,22,4,1,5,1,0,4,10,1,3,0,0,0,90,195,0.138,0.094,0.583,0.605,0.907,0.146,0.86,240,48,0.313,0.907,0.414,0.257,0.301,0.52,0.76,0.248,normal
158,tcp,http,SF,51324,14585,0,0,3,8,0,1,10,1,1,2,5,1,2,0,0,0,395,328,0.133,0.145,0.167,0.481,0.758,0.004,0.172,92,148,0.098,0.152,0.713,0.266,0.39,0.235,0.168,0.412,normal
37,udp,smtp,REJ,35074,52186,0,1,2,11,5,1,14,0,1,6,9,1,3,0,0,1,391,178,0.098,0.129,0.816,0.255,0.642,0.032,0.073,123,173,0.217,0.392,0.922,0.012,0.71,0.426,0.961,0.393,normal
105,udp,ftp_data,S0,13631,2007,0,0,2,12,4,0,4,0,1,4,8,1,1,0,0,1,410,57,0.039,0.472,0.716,0.525,0.083,0.637,0.23,110,252,0.353,0.92,0.545,0.149,0.003,0.134,0.064,0.449,guess_passwd
223,udp,private,SF,44687,46954,0,3,3,24,1,1,10,0,0,10,5,1,0,0,0,0,10,490,0.023,0.098,0.513,0.618,0.692,0.141,0.71,33,110,0.877,0.208,0.048,0.21,0.011,0.452,0.129,0.322,normal
449,udp,eco_i,S0,53691,41926,1,1,3,10,1,1,13,0,0,3,6,2,3,0,0,0,64,217,0.001,0.103,0.612,0.836,0.715,0.158,0.009,53,220,0.001,0.374,0.91,0.064,0.019,0.1,0.391,0.58,normal
373,tcp,http,REJ,42984,6224,1,3,2,4,4,1,5,0,0,9,1,0,2,0,0,0,163,419,0.083,0.007,0.806,0.615,0.801,0.11,0.731,198,50,0.122,0.836,0.708,0.372,0.698,0.696,0.133,0.793,normal
120,icmp,domain_u,REJ,22927,17761,0,2,3,27,1,1,20,1,0,5,1,0,2,0,0,0,419,167,0.319,0.686,0.835,0.463,0.704,0.552,0.177,11,57,0.082,0.445,0.532,0.019,0.238,0.255,0.964,0.802,buffer_overflow
409,icmp,domain_u,SF,58251,55675,1,1,1,19,1,1,10,1,1,5,0,1,2,0,0,1,227,165,0.102,0.013,0.983,0.088,0.756,0.11,0.989,205,141,0.223,0.709,0.759,0.468,0.972,0.442,0.25,0.767,normal
237,udp,smtp,S1,59740,2554,0,2,1,30,0,0,19,1,1,9,0,2,1,0,0,1,235,222,0.681,0.07,0.672,0.636,0.888,0.587,0.722,2,176,0.988,0.496,0.39,0.106,0.117,0.246,0.837,0.604,buffer_overflow
478,udp,eco_i,RSTR,3187,59792,0,1,3,23,4,1,4,1,1,3,8,1,1,0,0,1,203,357,0.099,0.13,0.897,0.009,0.724,0.022,0.587,158,150,0.98,0.85,0.943,0.653,0.297,0.277,0.463,0.901,normal
463,udp,domain_u,S1,54286,11164,1,1,3,20,2,1,18,1,1,12,9,0,3,0,0,0,480,410,0.734,0.249,0.58,0.92,0.209,0.611,0.329,161,164,0.711,0.568,0.054,0.812,0.704,0.572,0.429,0.506,buffer_overflow
193,icmp,smtp,SF,31257,34488,1,1,2,21,0,1,6,0,1,3,10,1,3,0,0,1,49,451,0.088,0.051,0.193,0.658,0.982,0.067,0.508,56,100,0.584,0.149,0.197,0.712,0.322,0.014,0.904,0.409,normal
44,icmp,private,S0,50133,9059,1,2,1,5,3,0,10,1,0,9,9,1,1,0,0,1,309,310,0.882,0.894,0.128,0.268,0.487,0.292,0.792,85,227,0.033,0.243,0.357,0.368,0.695,0.987,0.042,0.982,neptune
479,udp,private,REJ,51967,23622,1,3,3,3,1,1,7,0,0,15,10,2,0,0,0,1,167,16,0.055,0.122,0.906,0.169,0.736,0.067,0.649,168,182,0.632,0.365,0.296,0.419,0.695,0.248,0.004,0.257,normal
219,udp,ftp_data,REJ,433,32749,1,3,2,25,1,1,4,1,1,6,9,2,4,0,0,0,135,348,0.085,0.056,0.52,0.694,0.735,0.005,0.377,170,252,0.82,0.142,0.96,0.89,0.563,0.184,0.686,0.15,normal
329,icmp,http,RSTR,30292,1556,0,2,0,5,0,1,6,0,1,9,9,0,3,0,0,1,307,244,0.022,0.0,0.382,0.728,0.735,0.005,0.238,176,210,0.231,0.735,0.855,0.073,0.596,0.578,0.378,0.649,normal
443,tcp,domain_u,SF,3647,58832,0,1,1,20,3,1,8,0,1,1,5,1,4,0,0,1,252,377,0.008,0.044,0.789,0.891,0.766,0.084,0.194,41,178,0.66,0.831,0.747,0.026,0.079,0.997,0.421,0.577,normal
251,udp,ftp_data,REJ,26761,861,1,0,3,8,3,1,8,1,0,11,7,0,3,0,0,1,356,129,0.143,0.023,0.536,0.014,0.723,0.08,0.606,107,82,0.479,0.458,0.868,0.994,0.086,0.905,0.514,0.607,normal
407,icmp,ftp_data,S1,9609,58561,1,0,3,8,0,1,0,0,1,6,7,0,4,0,0,1,18,172,0.018,0.026,0.543,0.011,0.905,0.053,0.964,103,97,0.306,0.472,0.87,0.838,0.636,0.144,0.583,0.191,normal
344,udp,ftp_data,REJ,44936,17698,0,3,0,2,4,1,8,0,1,0,1,1,0,0,0,1,249,447,0.137,0.062,0.039,0.467,0.868,0.066,0.471,74,15,0.285,0.225,0.975,0.579,0.732,0.597,0.453,0.152,normal
26,tcp,smtp,SF,44321,30735,0,0,3,17,5,1,0,0,0,11,0,0,2,0,0,1,290,243,0.1,0.141,0.627,0.703,0.856,0.174,0.012,173,45,0.62,0.886,0.364,0.624,0.603,0.269,0.461,0.693,normal
383,icmp,eco_i,RSTR,20265,16672,0,2,1,12,5,1,5,0,1,2,6,1,0,0,0,1,399,369,0.116,0.103,0.941,0.787,0.779,0.107,0.898,49,62,0.459,0.781,0.613,0.23,0.444,0.424,0.752,0.742,normal
163,udp,private,S0,22511,32532,0,3,2,19,5,0,11,1,1,2,4,1,4,0,0,0,412,488,0.918,0.819,0.337,0.401,0.283,0.045,0.355,66,68,0.331,0.565,0.578,0.437,0.183,0.374,0.243,0.145,neptune
190,icmp,http,S1,52473,45415,0,2,3,21,3,1,7,0,0,7,5,2,3,0,0,0,257,341,0.14,0.001,0.454,0.694,0.941,0.059,0.851,3,225,0.759,0.885,0.148,0.858,0.265,0.346,0.968,0.495,normal
471,icmp,private,RSTR,51883,35917,0,1,0,24,2,1,8,1,1,9,6,0,2,0,0,0,299,127,0.935,0.958,0.703,0.548,0.252,0.712,0.819,47,21,0.262,0.079,0.183,0.336,0.047,0.271,0.801,0.621,satan
232,icmp,smtp,S1,38645,35504,1,3,2,9,2,1,8,1,1,2,3,1,0,0,0,0,471,313,0.057,0.037,0.936,0.991,0.841,0.022,0.891,1,177,0.328,0.602,0.182,0.454,0.663,0.064,0.698,0.209,normal
245,icmp,eco_i,REJ,39586,15886,1,2,3,3,0,1,13,1,0,4,3,0,3,0,0,0,337,215,0.335,0.252,0.522,0.316,0.232,0.875,0.595,34,116,0.636,0.3,0.248,0.213,0.44,0.675,0.808,0.914,satan
233,tcp,private,S0,57160,57300,1,3,1,2,0,0,2,0,0,15,8,0,4,0,0,1,441,474,0.904,0.868,0.416,0.319,0.882,0.347,0.862,85,132,0.401,0.232,0.433,0.709,0.296,0.523,0.029,0.628,neptune
360,tcp,eco_i,S1,35408,24984,1,0,2,19,2,1,9,0,0,9,7,0,2,0,0,0,23,125,0.044,0.118,0.675,0.814,0.972,0.15,0.46,203,188,0.755,0.168,0.746,0.918,0.208,0.433,0.382,0.436,normal
359,tcp,domain_u,S1,43476,50973,1,1,3,4,4,1,12,0,0,4,0,2,3,0,0,1,288,116,0.064,0.029,0.08,0.743,0.86,0.172,0.228,57,69,0.638,0.347,0.87,0.757,0.956,0.704,0.48,0.342,normal
28,udp,ftp_data,SF,16691,21665,0,2,2,22,4,1,6,0,0,14,3,2,1,0,0,0,282,177,0.816,0.81,0.59,0.023,0.709,0.946,0.89,187,249,0.152,0.342,0.29,0.411,0.604,0.79,0.684,0.981,satan
497,tcp,domain_u,RSTR,36563,35221,0,2,3,20,2,1,14,0,1,10,6,2,0,0,0,1,494,495,0.004,0.099,0.898,0.746,0.769,0.032,0.207,183,46,0.624,0.071,0.69,0.283,0.602,0.352,0.465,0.689,normal
430,udp,private,S0,38851,44399,1,1,3,8,0,1,13,0,1,6,0,0,1,0,0,0,309,438,0.935,0.989,0.029,0.117,0.721,0.505,0.091,195,97,0.144,0.224,0.356,0.55,0.053,0.891,0.548,0.998,neptune
143,tcp,ftp_data,RSTR,54899,52960,0,2,3,14,0,1,14,1,0,14,1,1,3,0,0,1,312,221,0.084,0.095,0.697,0.581,0.777,0.06,0.495,146,88,0.612,0.371,0.368,0.891,0.324,0.649,0.688,0.387,normal
114,udp,http,S1,40911,22608,0,2,1,23,5,1,4,0,1,5,1,1,2,0,0,0,448,35,0.004,0.11,0.093,0.832,0.819,0.06,0.296,39,16,0.804,0.04,0.807,0.136,0.631,0.765,0.882,0.463,normal
88,icmp,private,S0,47414,6000,0,2,2,0,5,1,6,1,0,9,10,0,4,0,0,1,47,91,0.098,0.136,0.552,0.039,0.73,0.081,0.354,147,82,0.583,0.061,0.027,0.925,0.478,0.913,0.089,0.8,normal
104,icmp,http,SF,52423,19831,0,2,2,15,0,1,6,1,0,14,6,2,3,0,0,0,96,253,0.143,0.008,0.116,0.116,0.818,0.106,0.086,179,182,0.204,0.084,0.224,0.092,0.592,0.305,0.034,0.618,normal
154,udp,eco_i,RSTR,53055,23623,0,1,0,18,0,1,4,0,0,6,5,1,4,0,0,0,49,227,0.093,0.133,0.431,0.863,0.917,0.096,0.3,237,183,0.88,0.991,0.911,0.085,0.858,0.218,0.548,0.563,normal
369,tcp,http,S0,13496,51230,0,0,1,8,2,1,13,0,1,2,4,2,3,0,0,1,177,30,0.012,0.098,0.347,0.703,0.941,0.149,0.459,58,20,0.826,0.756,0.209,0.394,0.835,0.662,0.96,0.504,normal
499,udp,private,S0,55501,2030,0,3,1,1,3,1,14,0,0,11,9,2,2,0,0,1,316,370,0.931,0.912,0.397,0.605,0.861,0.137,0.766,56,177,0.461,0.029,0.108,0.681,0.523,0.009,0.026,0.495,neptune
110,tcp,ftp_data,REJ,55337,2006,1,2,3,9,2,1,5,0,1,10,9,2,0,0,0,1,96,73,0.032,0.047,0.913,0.838,0.945,0.156,0.946,191,71,0.356,0.999,0.113,0.62,0.114,0.576,0.421,0.024,normal
465,udp,smtp,S1,13512,35900,1,1,3,18,5,1,4,0,0,1,4,2,1,0,0,1,131,225,0.066,0.06,0.421,0.8,0.649,0.072,0.944,69,26,0.393,0.491,0.088,0.039,0.228,0.457,0.345,0.169,normal
383,icmp,http,SF,50872,17652,1,0,2,14,1,1,9,0,1,2,1,1,4,0,0,1,61,53,0.075,0.037,0.86,0.877,0.803,0.051,0.166,192,192,0.022,0.333,0.34,0.631,0.379,0.351,0.258,0.742,normal
45,tcp,ftp_data,RSTR,17492,52884,0,1,2,25,5,1,10,1,1,11,10,1,3,0,0,0,5,119,0.992,0.851,0.434,0.955,0.644,0.872,0.782,39,245,0.221,0.523,0.8,0.472,0.267,0.126,0.099,0.857,satan
482,icmp,private,SF,38071,21288,1,0,1,8,0,1,13,1,0,3,1,0,3,0,0,1,439,457,0.05,0.106,0.241,0.816,0.722,0.036,0.189,191,247,0.474,0.463,0.016,0.42,0.81,0.928,0.331,0.661,normal
383,udp,smtp,S1,25375,28032,1,2,1,2,3,0,11,1,0,15,5,0,4,0,0,1,496,7,0.112,0.967,0.742,0.996,0.931,0.864,0.648,115,53,0.271,0.461,0.662,0.285,0.751,0.585,0.234,0.674,guess_passwd
465,tcp,domain_u,REJ,47990,33710,1,0,0,1,0,1,0,1,0,4,10,2,4,0,0,1,326,336,0.12,0.047,0.075,0.738,0.74,0.03,0.999,243,241,0.566,0.559,0.09,0.921,0.288,0.626,0.891,0.848,normal
247,icmp,ftp_data,S0,11074,44204,1,2,3,25,3,0,7,1,0,8,5,1,2,0,0,1,487,365,0.472,0.828,0.342,0.56,0.884,0.729,0.065,135,222,0.988,0.469,0.038,0.89,0.79,0.278,0.932,0.936,buffer_overflow
130,udp,domain_u,REJ,25023,46698,0,0,1,1,4,1,11,1,0,9,7,0,4,0,0,1,497,364,0.013,0.097,0.722,0.483,0.908,0.166,0.971,127,118,0.005,0.469,0.561,0.121,0.147,0.242,0.334,0.095,normal
